ID,Age,Gender,Transgender,Mental_Illness,Physical_Illness,Date_of_Arrival,Total_Days_in_Shelter,Total_Days_Homeless,Criminal_Record,Employed,Recurrence,Party_Size,Reason,Education_Level,Return_Prediction
2636,28,Male,FALSE,FALSE,FALSE,2018-01-01,87,94,FALSE,TRUE,87,2,Domestic Abuse,Completed College,FALSE
2637,44,Nonbinary,FALSE,FALSE,TRUE,2019-01-01,38,200,FALSE,TRUE,60,1,Disability,Incomplete Highschool,TRUE
2638,21,Female,FALSE,TRUE,TRUE,2014-01-01,90,16,FALSE,TRUE,92,1,Foster System,Incomplete Highschool,FALSE
2639,58,Male,FALSE,FALSE,FALSE,2007-01-01,73,380,TRUE,FALSE,96,2,Disability,Completed College,FALSE
2640,71,Male,FALSE,TRUE,TRUE,2021-01-01,70,223,FALSE,FALSE,98,3,Foster System,Some College,FALSE
2641,71,Female,FALSE,TRUE,FALSE,2006-01-01,63,106,FALSE,TRUE,78,5,Veteran,Incomplete Highschool,TRUE
2642,79,Female,FALSE,TRUE,TRUE,2014-01-01,77,165,FALSE,TRUE,22,2,Foster System,Incomplete Highschool,TRUE
2643,59,Female,FALSE,TRUE,FALSE,2019-01-01,98,304,FALSE,FALSE,94,3,Veteran,Incomplete Highschool,TRUE
2644,19,Male,FALSE,FALSE,TRUE,2009-01-01,84,16,FALSE,FALSE,10,2,Domestic Abuse,Incomplete Highschool,FALSE
2645,55,Male,FALSE,FALSE,TRUE,2018-01-01,47,387,FALSE,FALSE,100,3,Disability,Incomplete Highschool,FALSE
2646,43,Female,FALSE,TRUE,FALSE,2003-01-01,48,431,TRUE,TRUE,73,1,Disability,Completed Highschool,FALSE
2647,69,Nonbinary,FALSE,FALSE,FALSE,2010-01-01,44,115,FALSE,FALSE,60,5,Foster System,Incomplete Highschool,FALSE
2648,50,Female,FALSE,FALSE,TRUE,2021-01-01,35,181,TRUE,TRUE,30,1,Domestic Abuse,Incomplete Highschool,FALSE
2649,22,Male,FALSE,TRUE,FALSE,2015-01-01,62,486,FALSE,TRUE,75,5,Foster System,Incomplete Highschool,TRUE
2650,22,Male,TRUE,FALSE,TRUE,2019-01-01,50,267,TRUE,TRUE,57,3,Disability,Incomplete Highschool,TRUE
2651,22,Female,FALSE,FALSE,FALSE,2003-01-01,56,218,FALSE,TRUE,100,2,Domestic Abuse,Incomplete Highschool,TRUE
2652,52,Female,FALSE,TRUE,FALSE,2006-01-01,48,27,FALSE,TRUE,36,3,Domestic Abuse,Incomplete Highschool,TRUE
2653,40,Male,FALSE,FALSE,FALSE,2003-01-01,13,299,TRUE,TRUE,84,5,Veteran,Incomplete Highschool,FALSE
2654,68,Male,FALSE,TRUE,TRUE,2003-01-01,32,439,FALSE,FALSE,49,5,Domestic Abuse,Incomplete Highschool,FALSE
2655,38,Female,TRUE,TRUE,TRUE,2003-01-01,23,467,FALSE,FALSE,52,2,Veteran,Incomplete Highschool,TRUE
2656,28,Female,FALSE,TRUE,FALSE,2007-01-01,47,474,FALSE,FALSE,52,3,Foster System,Incomplete Highschool,TRUE
2657,62,Male,FALSE,FALSE,FALSE,2000-01-01,75,356,FALSE,FALSE,42,3,Veteran,Incomplete Highschool,FALSE
2658,66,Male,FALSE,TRUE,TRUE,2009-01-01,69,224,FALSE,TRUE,18,3,Domestic Abuse,Incomplete Highschool,FALSE
2659,67,Female,FALSE,FALSE,FALSE,2014-01-01,22,440,TRUE,TRUE,77,4,Veteran,Incomplete Highschool,TRUE
2660,33,Male,FALSE,FALSE,FALSE,2014-01-01,66,457,FALSE,FALSE,77,5,Foster System,Incomplete Highschool,FALSE
2661,65,Female,FALSE,TRUE,TRUE,2002-01-01,75,406,FALSE,TRUE,86,2,Domestic Abuse,Incomplete Highschool,FALSE
2662,28,Female,FALSE,FALSE,TRUE,2007-01-01,30,180,FALSE,TRUE,50,2,Veteran,Incomplete Highschool,FALSE
2663,48,Male,FALSE,TRUE,TRUE,2002-01-01,32,255,FALSE,TRUE,35,5,Disability,Incomplete Highschool,TRUE
2664,65,Male,FALSE,FALSE,FALSE,2009-01-01,79,165,TRUE,TRUE,59,3,Veteran,Incomplete Highschool,FALSE
2665,52,Female,FALSE,TRUE,TRUE,2003-01-01,4,422,FALSE,TRUE,78,4,Domestic Abuse,Incomplete Highschool,FALSE
2666,26,Female,FALSE,TRUE,TRUE,2000-01-01,29,162,TRUE,FALSE,71,1,Disability,Incomplete Highschool,TRUE
2667,74,Nonbinary,FALSE,TRUE,FALSE,2006-01-01,34,118,FALSE,TRUE,33,1,Disability,Completed Highschool,FALSE
2668,34,Female,FALSE,TRUE,TRUE,2001-01-01,46,356,TRUE,TRUE,28,4,Foster System,Incomplete Highschool,TRUE
2669,69,Male,FALSE,TRUE,TRUE,2017-01-01,50,126,FALSE,TRUE,51,3,Veteran,Incomplete Highschool,TRUE
2670,51,Female,FALSE,TRUE,TRUE,2001-01-01,34,448,FALSE,TRUE,52,1,Domestic Abuse,Incomplete Highschool,FALSE
2671,76,Male,FALSE,TRUE,TRUE,2021-01-01,88,368,TRUE,FALSE,28,2,Foster System,Incomplete Highschool,TRUE
2672,34,Male,FALSE,TRUE,FALSE,2007-01-01,98,220,TRUE,TRUE,37,5,Disability,Incomplete Highschool,TRUE
2673,56,Male,FALSE,TRUE,FALSE,2016-01-01,84,368,FALSE,TRUE,44,5,Veteran,Incomplete Highschool,TRUE
2674,61,Male,FALSE,FALSE,FALSE,2016-01-01,1,227,FALSE,FALSE,33,1,Disability,Incomplete Highschool,FALSE
2675,30,Male,FALSE,FALSE,TRUE,2006-01-01,98,155,FALSE,TRUE,78,4,Domestic Abuse,Incomplete Highschool,FALSE
2676,40,Male,FALSE,TRUE,FALSE,2012-01-01,47,91,TRUE,FALSE,88,3,Domestic Abuse,Incomplete Highschool,FALSE
2677,49,Nonbinary,FALSE,FALSE,FALSE,2013-01-01,76,161,FALSE,TRUE,71,4,Disability,Incomplete Highschool,TRUE
2678,70,Female,FALSE,FALSE,FALSE,2020-01-01,2,70,TRUE,TRUE,33,1,Veteran,Incomplete Highschool,FALSE
2679,64,Female,FALSE,TRUE,TRUE,2019-01-01,87,355,TRUE,TRUE,33,1,Veteran,Incomplete Highschool,TRUE
2680,64,Male,FALSE,TRUE,FALSE,2012-01-01,36,464,FALSE,TRUE,56,2,Disability,Completed Highschool,FALSE
2681,32,Female,FALSE,FALSE,FALSE,2017-01-01,93,431,TRUE,TRUE,11,2,Veteran,Incomplete Highschool,TRUE
2682,60,Female,FALSE,FALSE,FALSE,2003-01-01,18,270,FALSE,FALSE,52,2,Disability,Incomplete Highschool,FALSE
2683,76,Female,FALSE,TRUE,FALSE,2019-01-01,73,18,FALSE,TRUE,14,4,Domestic Abuse,Incomplete Highschool,FALSE
2684,35,Female,FALSE,TRUE,TRUE,2005-01-01,34,119,FALSE,FALSE,72,2,Domestic Abuse,Incomplete Highschool,FALSE
2685,61,Male,FALSE,TRUE,TRUE,2009-01-01,79,326,FALSE,FALSE,33,3,Domestic Abuse,Incomplete Highschool,FALSE
2686,55,Male,FALSE,FALSE,TRUE,2000-01-01,58,311,TRUE,TRUE,86,3,Foster System,Incomplete Highschool,FALSE
2687,56,Female,FALSE,TRUE,TRUE,2001-01-01,4,61,FALSE,TRUE,92,2,Foster System,Some College,FALSE
2688,79,Female,FALSE,TRUE,FALSE,2021-01-01,22,3,TRUE,TRUE,87,1,Veteran,Incomplete Highschool,TRUE
2689,80,Male,FALSE,TRUE,TRUE,2005-01-01,84,208,FALSE,TRUE,39,2,Veteran,Incomplete Highschool,TRUE
2690,55,Male,FALSE,FALSE,FALSE,2019-01-01,39,182,TRUE,FALSE,90,1,Foster System,Incomplete Highschool,FALSE
2691,68,Female,FALSE,FALSE,FALSE,2000-01-01,71,140,FALSE,FALSE,10,4,Foster System,Incomplete Highschool,FALSE
2692,66,Male,TRUE,TRUE,FALSE,2003-01-01,56,335,FALSE,FALSE,97,4,Domestic Abuse,Some College,FALSE
2693,46,Male,FALSE,FALSE,TRUE,2005-01-01,68,384,FALSE,TRUE,72,1,Foster System,Incomplete Highschool,FALSE
2694,42,Male,FALSE,TRUE,FALSE,2005-01-01,33,489,FALSE,FALSE,64,1,Foster System,Incomplete Highschool,TRUE
2695,76,Female,FALSE,FALSE,FALSE,2014-01-01,63,14,FALSE,TRUE,24,4,Disability,Incomplete Highschool,FALSE
2696,72,Male,FALSE,TRUE,TRUE,2013-01-01,26,1,TRUE,FALSE,8,3,Veteran,Incomplete Highschool,FALSE
2697,26,Female,FALSE,TRUE,FALSE,2005-01-01,66,401,FALSE,FALSE,35,4,Domestic Abuse,Incomplete Highschool,FALSE
2698,28,Male,TRUE,TRUE,TRUE,2014-01-01,62,438,FALSE,TRUE,51,5,Foster System,Incomplete Highschool,FALSE
2699,48,Male,FALSE,FALSE,TRUE,2002-01-01,73,82,FALSE,FALSE,88,2,Disability,Incomplete Highschool,FALSE
2700,76,Female,FALSE,TRUE,TRUE,2002-01-01,82,6,FALSE,TRUE,21,3,Veteran,Incomplete Highschool,TRUE
2701,31,Male,FALSE,TRUE,TRUE,2011-01-01,44,272,FALSE,FALSE,11,1,Veteran,Completed Highschool,FALSE
2702,30,Nonbinary,FALSE,FALSE,FALSE,2018-01-01,90,487,TRUE,TRUE,68,4,Disability,Incomplete Highschool,TRUE
2703,67,Female,FALSE,FALSE,FALSE,2002-01-01,48,338,FALSE,TRUE,52,5,Veteran,Incomplete Highschool,FALSE
2704,38,Male,FALSE,FALSE,TRUE,2003-01-01,4,210,FALSE,FALSE,4,5,Veteran,Completed Highschool,FALSE
2705,68,Male,FALSE,FALSE,FALSE,2019-01-01,2,381,FALSE,FALSE,31,4,Domestic Abuse,Completed Highschool,FALSE
2706,67,Male,TRUE,FALSE,TRUE,2018-01-01,77,151,FALSE,TRUE,9,4,Disability,Completed College,FALSE
2707,72,Male,FALSE,TRUE,FALSE,2003-01-01,41,253,TRUE,FALSE,15,3,Disability,Incomplete Highschool,TRUE
2708,63,Male,TRUE,TRUE,FALSE,2003-01-01,97,395,TRUE,TRUE,79,3,Domestic Abuse,Some College,FALSE
2709,75,Male,FALSE,TRUE,TRUE,2016-01-01,84,385,FALSE,FALSE,78,1,Veteran,Incomplete Highschool,TRUE
2710,75,Female,TRUE,TRUE,FALSE,2001-01-01,31,281,FALSE,TRUE,43,2,Foster System,Incomplete Highschool,TRUE
2711,49,Male,TRUE,TRUE,TRUE,2021-01-01,65,298,FALSE,TRUE,72,2,Foster System,Incomplete Highschool,TRUE
2712,47,Male,FALSE,FALSE,TRUE,2017-01-01,54,299,TRUE,FALSE,72,5,Domestic Abuse,Incomplete Highschool,FALSE
2713,68,Male,FALSE,FALSE,FALSE,2017-01-01,7,83,TRUE,FALSE,70,1,Foster System,Incomplete Highschool,FALSE
2714,67,Nonbinary,FALSE,TRUE,FALSE,2016-01-01,79,355,TRUE,TRUE,83,1,Veteran,Incomplete Highschool,TRUE
2715,53,Female,FALSE,TRUE,FALSE,2007-01-01,100,267,TRUE,FALSE,98,4,Foster System,Incomplete Highschool,TRUE
2716,30,Nonbinary,FALSE,FALSE,TRUE,2006-01-01,81,329,TRUE,TRUE,40,5,Veteran,Incomplete Highschool,TRUE
2717,38,Female,FALSE,TRUE,FALSE,2002-01-01,73,452,FALSE,TRUE,16,3,Domestic Abuse,Incomplete Highschool,FALSE
2718,36,Female,FALSE,FALSE,TRUE,2002-01-01,96,499,FALSE,TRUE,44,1,Disability,Incomplete Highschool,FALSE
2719,29,Female,FALSE,FALSE,TRUE,2011-01-01,14,382,TRUE,TRUE,62,1,Domestic Abuse,Incomplete Highschool,FALSE
2720,69,Male,FALSE,TRUE,FALSE,2001-01-01,71,413,FALSE,FALSE,53,3,Foster System,Incomplete Highschool,TRUE
2721,61,Female,FALSE,TRUE,FALSE,2017-01-01,87,394,FALSE,TRUE,98,3,Veteran,Incomplete Highschool,TRUE
2722,70,Female,FALSE,TRUE,FALSE,2007-01-01,37,117,FALSE,TRUE,80,1,Disability,Incomplete Highschool,TRUE
2723,28,Male,FALSE,FALSE,TRUE,2015-01-01,10,86,TRUE,TRUE,43,2,Foster System,Completed Highschool,FALSE
2724,56,Female,TRUE,FALSE,FALSE,2014-01-01,55,230,FALSE,TRUE,82,2,Disability,Incomplete Highschool,TRUE
2725,25,Male,FALSE,TRUE,FALSE,2007-01-01,59,3,TRUE,FALSE,61,5,Domestic Abuse,Incomplete Highschool,FALSE
2726,64,Male,FALSE,TRUE,TRUE,2019-01-01,43,287,FALSE,TRUE,55,5,Veteran,Incomplete Highschool,TRUE
2727,63,Nonbinary,FALSE,TRUE,TRUE,2018-01-01,4,390,FALSE,TRUE,50,2,Disability,Incomplete Highschool,TRUE
2728,40,Male,FALSE,FALSE,TRUE,2016-01-01,77,135,FALSE,FALSE,98,5,Domestic Abuse,Completed Highschool,FALSE
2729,28,Female,FALSE,TRUE,FALSE,2013-01-01,29,303,FALSE,TRUE,93,5,Veteran,Incomplete Highschool,TRUE
2730,50,Male,FALSE,FALSE,FALSE,2004-01-01,32,480,FALSE,TRUE,39,5,Veteran,Incomplete Highschool,FALSE
2731,69,Female,TRUE,TRUE,FALSE,2011-01-01,99,261,FALSE,FALSE,43,2,Veteran,Incomplete Highschool,TRUE
2732,44,Female,FALSE,TRUE,FALSE,2001-01-01,97,152,FALSE,FALSE,6,5,Domestic Abuse,Incomplete Highschool,FALSE
2733,57,Female,TRUE,FALSE,TRUE,2015-01-01,77,122,FALSE,TRUE,67,5,Disability,Incomplete Highschool,TRUE
2734,27,Female,FALSE,FALSE,TRUE,2008-01-01,2,46,FALSE,FALSE,55,2,Veteran,Incomplete Highschool,FALSE
2735,46,Male,FALSE,TRUE,FALSE,2019-01-01,17,283,FALSE,FALSE,34,2,Disability,Incomplete Highschool,TRUE
2736,43,Female,FALSE,FALSE,FALSE,2009-01-01,52,356,FALSE,FALSE,88,4,Disability,Some College,TRUE
2737,67,Male,FALSE,TRUE,FALSE,2001-01-01,63,444,FALSE,FALSE,74,3,Disability,Incomplete Highschool,FALSE
2738,34,Male,FALSE,FALSE,TRUE,2017-01-01,44,50,TRUE,TRUE,40,1,Veteran,Incomplete Highschool,FALSE
2739,47,Female,FALSE,TRUE,TRUE,2016-01-01,12,281,TRUE,TRUE,71,2,Veteran,Incomplete Highschool,TRUE
2740,46,Female,FALSE,TRUE,FALSE,2012-01-01,69,104,FALSE,FALSE,34,1,Domestic Abuse,Incomplete Highschool,FALSE
2741,74,Female,FALSE,TRUE,FALSE,2007-01-01,57,459,FALSE,FALSE,66,4,Domestic Abuse,Incomplete Highschool,FALSE
2742,28,Male,FALSE,FALSE,FALSE,2004-01-01,50,8,FALSE,TRUE,21,5,Disability,Completed Highschool,FALSE
2743,18,Female,FALSE,FALSE,FALSE,2018-01-01,43,281,FALSE,TRUE,28,3,Veteran,Incomplete Highschool,FALSE
2744,71,Female,FALSE,FALSE,TRUE,2009-01-01,58,457,FALSE,FALSE,35,2,Veteran,Incomplete Highschool,FALSE
2745,28,Male,FALSE,TRUE,TRUE,2008-01-01,52,133,FALSE,FALSE,98,4,Foster System,Some College,FALSE
2746,44,Female,FALSE,FALSE,TRUE,2007-01-01,64,91,FALSE,TRUE,89,2,Foster System,Incomplete Highschool,FALSE
2747,55,Male,TRUE,TRUE,TRUE,2021-01-01,81,211,TRUE,TRUE,16,4,Domestic Abuse,Completed Highschool,FALSE
2748,28,Male,FALSE,TRUE,TRUE,2015-01-01,53,428,FALSE,FALSE,13,4,Domestic Abuse,Incomplete Highschool,FALSE
2749,66,Female,TRUE,TRUE,FALSE,2012-01-01,37,451,TRUE,TRUE,6,5,Veteran,Incomplete Highschool,TRUE
2750,67,Male,FALSE,TRUE,FALSE,2006-01-01,78,175,TRUE,TRUE,100,4,Disability,Completed Highschool,FALSE
2751,80,Female,FALSE,TRUE,TRUE,2012-01-01,25,381,FALSE,FALSE,65,5,Foster System,Incomplete Highschool,TRUE
2752,21,Female,FALSE,FALSE,FALSE,2020-01-01,34,82,FALSE,FALSE,86,4,Foster System,Incomplete Highschool,FALSE
2753,76,Female,TRUE,TRUE,TRUE,2004-01-01,89,283,FALSE,FALSE,69,5,Veteran,Incomplete Highschool,TRUE
2754,35,Female,FALSE,TRUE,TRUE,2003-01-01,79,418,FALSE,FALSE,2,3,Veteran,Incomplete Highschool,TRUE
2755,62,Male,FALSE,FALSE,TRUE,2005-01-01,10,62,FALSE,FALSE,45,2,Veteran,Incomplete Highschool,FALSE
2756,70,Male,FALSE,TRUE,FALSE,2017-01-01,3,418,FALSE,FALSE,38,1,Foster System,Incomplete Highschool,TRUE
2757,78,Male,FALSE,FALSE,TRUE,2017-01-01,66,26,FALSE,FALSE,94,1,Foster System,Completed College,FALSE
2758,62,Male,FALSE,FALSE,TRUE,2009-01-01,87,401,TRUE,FALSE,12,1,Veteran,Completed Highschool,FALSE
2759,52,Male,FALSE,TRUE,TRUE,2015-01-01,97,102,FALSE,TRUE,42,4,Veteran,Incomplete Highschool,TRUE
2760,20,Female,FALSE,TRUE,FALSE,2006-01-01,58,124,TRUE,FALSE,14,2,Foster System,Incomplete Highschool,TRUE
2761,73,Female,FALSE,FALSE,FALSE,2001-01-01,57,94,TRUE,FALSE,10,5,Disability,Completed College,FALSE
2762,27,Male,FALSE,TRUE,TRUE,2009-01-01,6,128,TRUE,FALSE,93,4,Domestic Abuse,Incomplete Highschool,FALSE
2763,73,Female,FALSE,FALSE,FALSE,2010-01-01,32,52,FALSE,FALSE,93,3,Disability,Incomplete Highschool,FALSE
2764,74,Nonbinary,FALSE,TRUE,FALSE,2013-01-01,30,135,FALSE,FALSE,69,1,Disability,Incomplete Highschool,TRUE
2765,32,Male,FALSE,TRUE,TRUE,2013-01-01,9,126,FALSE,TRUE,53,4,Veteran,Incomplete Highschool,TRUE
2766,25,Male,FALSE,TRUE,TRUE,2012-01-01,42,32,FALSE,TRUE,27,1,Foster System,Incomplete Highschool,FALSE
2767,37,Male,FALSE,TRUE,TRUE,2001-01-01,63,309,TRUE,FALSE,100,3,Domestic Abuse,Completed Highschool,FALSE
2768,72,Female,FALSE,FALSE,FALSE,2017-01-01,25,180,FALSE,TRUE,21,5,Disability,Incomplete Highschool,FALSE
2769,65,Male,FALSE,TRUE,FALSE,2020-01-01,84,281,FALSE,FALSE,80,2,Domestic Abuse,Incomplete Highschool,FALSE
2770,20,Male,TRUE,FALSE,TRUE,2010-01-01,38,34,FALSE,TRUE,38,3,Veteran,Incomplete Highschool,TRUE
2771,29,Nonbinary,FALSE,TRUE,TRUE,2011-01-01,71,71,TRUE,TRUE,86,2,Foster System,Incomplete Highschool,TRUE
2772,45,Male,FALSE,TRUE,FALSE,2005-01-01,43,459,FALSE,TRUE,27,2,Disability,Incomplete Highschool,TRUE
2773,25,Male,FALSE,FALSE,FALSE,2016-01-01,88,68,TRUE,FALSE,18,4,Disability,Incomplete Highschool,FALSE
2774,74,Male,FALSE,FALSE,FALSE,2020-01-01,27,458,FALSE,FALSE,51,1,Domestic Abuse,Incomplete Highschool,FALSE
2775,28,Female,FALSE,TRUE,FALSE,2021-01-01,34,463,FALSE,FALSE,59,3,Disability,Incomplete Highschool,TRUE
2776,29,Female,FALSE,TRUE,TRUE,2001-01-01,98,125,FALSE,FALSE,69,1,Veteran,Completed College,FALSE
2777,27,Male,FALSE,TRUE,TRUE,2006-01-01,27,431,TRUE,TRUE,2,1,Foster System,Some College,FALSE
2778,40,Female,FALSE,FALSE,FALSE,2011-01-01,92,131,TRUE,FALSE,19,4,Disability,Incomplete Highschool,FALSE
2779,49,Female,FALSE,FALSE,FALSE,2008-01-01,7,403,FALSE,FALSE,65,1,Veteran,Incomplete Highschool,FALSE
2780,66,Male,FALSE,TRUE,FALSE,2020-01-01,98,21,FALSE,FALSE,81,3,Disability,Incomplete Highschool,TRUE
2781,63,Female,TRUE,TRUE,FALSE,2015-01-01,21,201,FALSE,FALSE,35,2,Domestic Abuse,Incomplete Highschool,TRUE
2782,45,Female,FALSE,TRUE,TRUE,2021-01-01,9,280,FALSE,TRUE,89,2,Veteran,Incomplete Highschool,TRUE
2783,39,Male,TRUE,FALSE,FALSE,2006-01-01,69,313,FALSE,TRUE,62,3,Veteran,Completed Highschool,FALSE
2784,20,Nonbinary,TRUE,TRUE,FALSE,2016-01-01,14,51,TRUE,FALSE,5,3,Disability,Incomplete Highschool,TRUE
2785,59,Male,FALSE,TRUE,TRUE,2001-01-01,30,116,TRUE,TRUE,18,1,Domestic Abuse,Completed Highschool,FALSE
2786,80,Nonbinary,FALSE,FALSE,TRUE,2000-01-01,23,214,FALSE,FALSE,92,5,Disability,Incomplete Highschool,TRUE
2787,68,Nonbinary,TRUE,TRUE,TRUE,2015-01-01,38,405,FALSE,TRUE,17,2,Domestic Abuse,Completed Highschool,TRUE
2788,39,Female,FALSE,FALSE,TRUE,2020-01-01,15,45,TRUE,FALSE,48,2,Domestic Abuse,Incomplete Highschool,FALSE
2789,65,Female,FALSE,FALSE,TRUE,2006-01-01,32,416,FALSE,FALSE,35,1,Veteran,Completed College,FALSE
2790,62,Male,FALSE,TRUE,TRUE,2005-01-01,71,395,FALSE,TRUE,60,2,Veteran,Incomplete Highschool,TRUE
2791,33,Female,FALSE,FALSE,TRUE,2010-01-01,31,172,FALSE,TRUE,39,5,Foster System,Completed Highschool,FALSE
2792,44,Female,FALSE,TRUE,FALSE,2006-01-01,96,467,FALSE,TRUE,11,3,Disability,Incomplete Highschool,TRUE
2793,59,Male,FALSE,FALSE,TRUE,2020-01-01,78,34,FALSE,TRUE,77,4,Domestic Abuse,Some College,FALSE
2794,47,Female,FALSE,TRUE,TRUE,2006-01-01,29,403,TRUE,FALSE,56,1,Domestic Abuse,Completed College,FALSE
2795,64,Female,FALSE,FALSE,FALSE,2020-01-01,64,354,TRUE,FALSE,24,1,Veteran,Incomplete Highschool,FALSE
2796,54,Male,FALSE,TRUE,FALSE,2019-01-01,79,232,TRUE,FALSE,72,1,Domestic Abuse,Incomplete Highschool,FALSE
2797,36,Male,FALSE,TRUE,TRUE,2011-01-01,85,498,FALSE,FALSE,50,1,Domestic Abuse,Incomplete Highschool,FALSE
2798,60,Female,FALSE,FALSE,FALSE,2016-01-01,1,309,FALSE,TRUE,58,5,Disability,Incomplete Highschool,FALSE
2799,23,Female,FALSE,FALSE,FALSE,2001-01-01,67,17,FALSE,FALSE,53,4,Foster System,Incomplete Highschool,FALSE
2800,32,Female,FALSE,TRUE,FALSE,2004-01-01,38,77,FALSE,TRUE,67,1,Veteran,Incomplete Highschool,TRUE
2801,41,Male,FALSE,FALSE,FALSE,2006-01-01,23,397,FALSE,TRUE,60,1,Foster System,Incomplete Highschool,FALSE
2802,44,Male,FALSE,FALSE,FALSE,2014-01-01,28,229,FALSE,TRUE,94,1,Veteran,Incomplete Highschool,FALSE
2803,74,Female,FALSE,TRUE,TRUE,2010-01-01,16,350,FALSE,TRUE,73,5,Domestic Abuse,Incomplete Highschool,FALSE
2804,71,Female,TRUE,TRUE,TRUE,2006-01-01,63,36,FALSE,FALSE,68,5,Foster System,Incomplete Highschool,TRUE
2805,64,Female,FALSE,FALSE,TRUE,2000-01-01,88,122,FALSE,TRUE,45,4,Domestic Abuse,Incomplete Highschool,FALSE
2806,79,Nonbinary,FALSE,FALSE,TRUE,2017-01-01,4,251,FALSE,FALSE,98,1,Veteran,Incomplete Highschool,FALSE
2807,34,Male,FALSE,TRUE,FALSE,2003-01-01,12,415,FALSE,FALSE,73,5,Domestic Abuse,Completed Highschool,FALSE
2808,48,Female,FALSE,TRUE,FALSE,2001-01-01,99,295,FALSE,TRUE,66,1,Domestic Abuse,Incomplete Highschool,FALSE
2809,19,Male,FALSE,TRUE,TRUE,2009-01-01,1,4,FALSE,TRUE,66,4,Disability,Incomplete Highschool,TRUE
2810,55,Female,FALSE,FALSE,TRUE,2013-01-01,93,470,FALSE,FALSE,76,3,Foster System,Incomplete Highschool,TRUE
2811,75,Male,FALSE,TRUE,FALSE,2018-01-01,71,239,FALSE,FALSE,91,5,Veteran,Completed Highschool,FALSE
2812,44,Female,FALSE,FALSE,TRUE,2018-01-01,6,493,FALSE,TRUE,54,1,Foster System,Incomplete Highschool,FALSE
2813,74,Female,FALSE,TRUE,FALSE,2014-01-01,86,12,FALSE,FALSE,59,2,Veteran,Incomplete Highschool,TRUE
2814,33,Female,FALSE,TRUE,TRUE,2005-01-01,32,393,FALSE,TRUE,25,5,Foster System,Incomplete Highschool,FALSE
2815,49,Female,FALSE,TRUE,FALSE,2013-01-01,6,335,TRUE,FALSE,84,2,Veteran,Incomplete Highschool,TRUE
2816,30,Female,FALSE,TRUE,FALSE,2012-01-01,58,342,FALSE,FALSE,35,1,Veteran,Incomplete Highschool,TRUE
2817,19,Female,FALSE,FALSE,FALSE,2017-01-01,55,98,FALSE,FALSE,8,3,Veteran,Incomplete Highschool,FALSE
2818,60,Male,FALSE,TRUE,FALSE,2012-01-01,49,263,FALSE,TRUE,29,2,Veteran,Incomplete Highschool,TRUE
2819,43,Male,FALSE,FALSE,TRUE,2009-01-01,53,205,FALSE,FALSE,89,1,Domestic Abuse,Completed Highschool,FALSE
2820,27,Male,FALSE,TRUE,FALSE,2020-01-01,41,347,TRUE,TRUE,74,2,Disability,Completed Highschool,FALSE
2821,34,Male,FALSE,TRUE,FALSE,2014-01-01,44,396,FALSE,FALSE,30,2,Disability,Incomplete Highschool,TRUE
2822,78,Female,TRUE,FALSE,TRUE,2003-01-01,89,452,FALSE,TRUE,6,3,Foster System,Incomplete Highschool,TRUE
2823,43,Male,TRUE,TRUE,TRUE,2018-01-01,2,150,FALSE,TRUE,67,3,Disability,Completed College,FALSE
2824,59,Male,FALSE,FALSE,TRUE,2019-01-01,30,137,FALSE,TRUE,82,5,Domestic Abuse,Incomplete Highschool,FALSE
2825,60,Male,FALSE,TRUE,TRUE,2004-01-01,12,215,FALSE,FALSE,51,3,Disability,Incomplete Highschool,TRUE
2826,41,Female,FALSE,TRUE,FALSE,2014-01-01,47,226,FALSE,TRUE,80,5,Domestic Abuse,Incomplete Highschool,FALSE
2827,72,Female,FALSE,TRUE,FALSE,2017-01-01,46,284,TRUE,FALSE,50,3,Foster System,Completed Highschool,FALSE
2828,48,Female,FALSE,FALSE,FALSE,2016-01-01,96,337,FALSE,FALSE,45,5,Disability,Incomplete Highschool,FALSE
2829,63,Male,FALSE,TRUE,FALSE,2021-01-01,93,209,FALSE,TRUE,59,3,Domestic Abuse,Some College,FALSE
2830,78,Nonbinary,FALSE,FALSE,FALSE,2015-01-01,36,131,FALSE,TRUE,76,1,Foster System,Incomplete Highschool,FALSE
2831,63,Nonbinary,FALSE,TRUE,TRUE,2019-01-01,26,496,FALSE,FALSE,58,1,Veteran,Incomplete Highschool,TRUE
2832,31,Female,FALSE,TRUE,TRUE,2007-01-01,27,278,TRUE,FALSE,71,1,Veteran,Incomplete Highschool,TRUE
2833,29,Male,FALSE,TRUE,TRUE,2013-01-01,27,202,TRUE,FALSE,4,1,Disability,Incomplete Highschool,FALSE
2834,78,Male,FALSE,TRUE,FALSE,2005-01-01,27,320,FALSE,FALSE,16,4,Disability,Completed College,FALSE
2835,56,Male,FALSE,TRUE,TRUE,2016-01-01,82,81,FALSE,TRUE,85,4,Domestic Abuse,Some College,FALSE
2836,25,Male,FALSE,FALSE,FALSE,2004-01-01,52,161,TRUE,TRUE,13,1,Disability,Incomplete Highschool,FALSE
2837,62,Male,FALSE,FALSE,FALSE,2017-01-01,37,425,FALSE,TRUE,79,2,Domestic Abuse,Incomplete Highschool,FALSE
2838,69,Nonbinary,FALSE,FALSE,FALSE,2017-01-01,24,61,FALSE,FALSE,84,4,Disability,Incomplete Highschool,TRUE
