ID,Age,Gender,Transgender,Mental_Illness,Physical_Illness,Date_of_Arrival,Total_Days_in_Shelter,Total_Days_Homeless,Criminal_Record,Employed,Recurrence,Party_Size,Reason,Education_Level,Return_Prediction
2358,69,Male,FALSE,TRUE,FALSE,2009-01-01,40,63,TRUE,TRUE,58,3,Veteran,Incomplete Highschool,TRUE
2359,39,Female,FALSE,TRUE,TRUE,2015-01-01,47,31,FALSE,TRUE,19,2,Disability,Incomplete Highschool,TRUE
2360,46,Female,TRUE,FALSE,FALSE,2006-01-01,34,134,FALSE,TRUE,98,1,Domestic Abuse,Incomplete Highschool,FALSE
2361,77,Female,FALSE,FALSE,FALSE,2012-01-01,40,473,FALSE,FALSE,8,5,Veteran,Completed Highschool,FALSE
2362,73,Nonbinary,FALSE,TRUE,FALSE,2014-01-01,88,190,FALSE,TRUE,20,1,Domestic Abuse,Incomplete Highschool,TRUE
2363,70,Female,FALSE,FALSE,FALSE,2004-01-01,24,483,TRUE,TRUE,6,1,Foster System,Incomplete Highschool,FALSE
2364,69,Female,FALSE,FALSE,TRUE,2001-01-01,20,146,FALSE,TRUE,76,1,Disability,Incomplete Highschool,FALSE
2365,20,Female,FALSE,FALSE,FALSE,2010-01-01,44,160,FALSE,FALSE,98,5,Domestic Abuse,Incomplete Highschool,FALSE
2366,78,Male,FALSE,TRUE,TRUE,2011-01-01,52,497,FALSE,TRUE,3,5,Domestic Abuse,Incomplete Highschool,FALSE
2367,32,Male,FALSE,FALSE,TRUE,2002-01-01,1,418,FALSE,TRUE,9,3,Veteran,Incomplete Highschool,FALSE
2368,39,Female,FALSE,TRUE,FALSE,2019-01-01,7,48,FALSE,TRUE,46,3,Disability,Incomplete Highschool,TRUE
2369,75,Male,FALSE,TRUE,TRUE,2011-01-01,14,267,FALSE,TRUE,24,5,Domestic Abuse,Incomplete Highschool,FALSE
2370,65,Nonbinary,FALSE,FALSE,FALSE,2007-01-01,67,256,FALSE,FALSE,2,1,Domestic Abuse,Incomplete Highschool,FALSE
2371,58,Female,FALSE,TRUE,FALSE,2005-01-01,91,284,FALSE,TRUE,38,1,Veteran,Incomplete Highschool,TRUE
2372,52,Male,TRUE,FALSE,FALSE,2007-01-01,48,277,FALSE,FALSE,34,5,Disability,Incomplete Highschool,FALSE
2373,44,Male,FALSE,FALSE,FALSE,2019-01-01,86,396,FALSE,TRUE,77,1,Disability,Incomplete Highschool,FALSE
2374,56,Female,FALSE,TRUE,TRUE,2009-01-01,80,469,TRUE,TRUE,33,2,Veteran,Completed College,FALSE
2375,70,Female,FALSE,FALSE,TRUE,2007-01-01,42,180,FALSE,TRUE,49,1,Veteran,Incomplete Highschool,FALSE
2376,77,Female,FALSE,FALSE,TRUE,2021-01-01,83,327,FALSE,FALSE,4,4,Domestic Abuse,Incomplete Highschool,FALSE
2377,71,Female,FALSE,FALSE,TRUE,2008-01-01,85,246,FALSE,TRUE,8,2,Foster System,Incomplete Highschool,FALSE
2378,64,Female,FALSE,TRUE,FALSE,2009-01-01,65,433,FALSE,TRUE,31,4,Disability,Incomplete Highschool,TRUE
2379,30,Male,FALSE,TRUE,FALSE,2008-01-01,83,413,TRUE,TRUE,20,3,Foster System,Incomplete Highschool,TRUE
2380,44,Female,FALSE,FALSE,TRUE,2017-01-01,12,172,FALSE,FALSE,61,4,Disability,Incomplete Highschool,FALSE
2381,30,Male,FALSE,FALSE,FALSE,2009-01-01,75,211,FALSE,FALSE,37,1,Domestic Abuse,Incomplete Highschool,FALSE
2382,70,Male,FALSE,TRUE,FALSE,2002-01-01,85,399,FALSE,TRUE,72,2,Domestic Abuse,Incomplete Highschool,FALSE
2383,38,Female,FALSE,TRUE,TRUE,2015-01-01,88,243,FALSE,TRUE,4,4,Foster System,Incomplete Highschool,TRUE
2384,26,Male,FALSE,TRUE,FALSE,2015-01-01,83,183,FALSE,TRUE,24,3,Disability,Completed Highschool,FALSE
2385,29,Female,FALSE,FALSE,TRUE,2016-01-01,36,81,FALSE,TRUE,86,3,Veteran,Incomplete Highschool,FALSE
2386,30,Male,FALSE,TRUE,FALSE,2000-01-01,38,489,FALSE,FALSE,85,1,Domestic Abuse,Some College,FALSE
2387,74,Nonbinary,TRUE,TRUE,FALSE,2009-01-01,48,183,FALSE,FALSE,6,1,Veteran,Incomplete Highschool,TRUE
2388,29,Nonbinary,FALSE,FALSE,TRUE,2001-01-01,13,466,FALSE,TRUE,45,2,Foster System,Completed Highschool,FALSE
2389,42,Male,FALSE,TRUE,FALSE,2007-01-01,11,108,FALSE,FALSE,36,1,Disability,Incomplete Highschool,TRUE
2390,37,Female,FALSE,TRUE,TRUE,2018-01-01,42,431,TRUE,FALSE,38,1,Foster System,Incomplete Highschool,TRUE
2391,41,Female,FALSE,FALSE,FALSE,2012-01-01,3,34,TRUE,FALSE,83,2,Domestic Abuse,Incomplete Highschool,FALSE
2392,22,Male,FALSE,TRUE,FALSE,2016-01-01,5,466,FALSE,FALSE,99,1,Domestic Abuse,Some College,FALSE
2393,65,Female,FALSE,TRUE,TRUE,2011-01-01,60,472,FALSE,FALSE,84,3,Foster System,Incomplete Highschool,TRUE
2394,55,Male,FALSE,TRUE,TRUE,2011-01-01,57,478,FALSE,FALSE,79,3,Foster System,Incomplete Highschool,TRUE
2395,41,Female,FALSE,TRUE,FALSE,2017-01-01,78,239,TRUE,TRUE,57,4,Domestic Abuse,Completed Highschool,FALSE
2396,21,Male,FALSE,TRUE,FALSE,2003-01-01,45,155,FALSE,FALSE,69,1,Veteran,Incomplete Highschool,FALSE
2397,19,Male,FALSE,FALSE,TRUE,2018-01-01,63,183,TRUE,FALSE,51,5,Foster System,Incomplete Highschool,FALSE
2398,72,Male,FALSE,TRUE,FALSE,2013-01-01,88,15,FALSE,TRUE,84,4,Disability,Incomplete Highschool,TRUE
2399,74,Nonbinary,FALSE,TRUE,TRUE,2015-01-01,88,247,FALSE,TRUE,7,3,Foster System,Completed College,FALSE
2400,78,Female,FALSE,TRUE,FALSE,2016-01-01,36,172,FALSE,TRUE,63,5,Foster System,Some College,FALSE
2401,67,Male,FALSE,TRUE,FALSE,2008-01-01,45,29,FALSE,TRUE,19,4,Domestic Abuse,Some College,FALSE
2402,30,Male,FALSE,FALSE,FALSE,2019-01-01,12,155,TRUE,FALSE,10,5,Domestic Abuse,Incomplete Highschool,FALSE
2403,80,Male,FALSE,FALSE,FALSE,2003-01-01,51,28,FALSE,FALSE,75,1,Foster System,Incomplete Highschool,FALSE
2404,54,Male,FALSE,TRUE,FALSE,2008-01-01,27,472,TRUE,TRUE,85,2,Domestic Abuse,Incomplete Highschool,TRUE
2405,23,Male,FALSE,FALSE,TRUE,2000-01-01,70,160,TRUE,TRUE,28,3,Foster System,Incomplete Highschool,FALSE
2406,54,Male,FALSE,FALSE,TRUE,2016-01-01,84,16,FALSE,FALSE,40,4,Veteran,Completed College,FALSE
2407,53,Male,FALSE,FALSE,TRUE,2016-01-01,77,291,TRUE,FALSE,35,4,Veteran,Incomplete Highschool,FALSE
2408,55,Female,FALSE,TRUE,TRUE,2011-01-01,8,147,FALSE,TRUE,42,5,Veteran,Completed College,FALSE
2409,55,Male,FALSE,TRUE,FALSE,2015-01-01,44,26,FALSE,FALSE,40,3,Foster System,Incomplete Highschool,FALSE
2410,53,Female,FALSE,FALSE,TRUE,2021-01-01,92,112,FALSE,FALSE,87,1,Disability,Some College,FALSE
2411,44,Male,FALSE,FALSE,FALSE,2001-01-01,23,494,FALSE,TRUE,29,2,Disability,Some College,FALSE
2412,78,Nonbinary,FALSE,TRUE,TRUE,2020-01-01,25,204,FALSE,FALSE,74,4,Veteran,Incomplete Highschool,TRUE
2413,66,Male,FALSE,TRUE,FALSE,2001-01-01,13,142,FALSE,FALSE,78,5,Disability,Incomplete Highschool,TRUE
2414,53,Female,FALSE,FALSE,FALSE,2005-01-01,70,385,FALSE,TRUE,95,1,Domestic Abuse,Incomplete Highschool,FALSE
2415,65,Male,FALSE,TRUE,TRUE,2001-01-01,30,119,FALSE,TRUE,42,3,Domestic Abuse,Incomplete Highschool,FALSE
2416,65,Female,FALSE,TRUE,FALSE,2020-01-01,21,16,TRUE,FALSE,15,5,Foster System,Incomplete Highschool,TRUE
2417,57,Male,FALSE,FALSE,TRUE,2002-01-01,87,178,FALSE,FALSE,69,4,Veteran,Incomplete Highschool,FALSE
2418,26,Nonbinary,FALSE,FALSE,FALSE,2001-01-01,45,377,FALSE,FALSE,24,5,Disability,Incomplete Highschool,FALSE
2419,19,Male,FALSE,FALSE,FALSE,2015-01-01,55,488,FALSE,TRUE,95,1,Domestic Abuse,Incomplete Highschool,FALSE
2420,29,Male,FALSE,TRUE,FALSE,2006-01-01,98,211,FALSE,FALSE,51,4,Foster System,Incomplete Highschool,TRUE
2421,33,Female,FALSE,TRUE,FALSE,2014-01-01,99,347,FALSE,FALSE,92,5,Domestic Abuse,Incomplete Highschool,FALSE
2422,71,Male,FALSE,FALSE,TRUE,2007-01-01,91,480,FALSE,FALSE,74,4,Veteran,Incomplete Highschool,FALSE
2423,70,Nonbinary,FALSE,FALSE,FALSE,2011-01-01,95,204,FALSE,FALSE,76,5,Disability,Incomplete Highschool,FALSE
2424,36,Female,FALSE,FALSE,FALSE,2009-01-01,1,274,TRUE,FALSE,50,1,Foster System,Incomplete Highschool,FALSE
2425,56,Female,FALSE,TRUE,FALSE,2013-01-01,71,42,FALSE,TRUE,61,4,Disability,Completed Highschool,FALSE
2426,20,Male,FALSE,TRUE,FALSE,2004-01-01,6,182,FALSE,FALSE,12,4,Veteran,Incomplete Highschool,TRUE
2427,55,Female,FALSE,TRUE,FALSE,2010-01-01,41,127,FALSE,TRUE,76,4,Domestic Abuse,Completed Highschool,FALSE
2428,50,Nonbinary,FALSE,FALSE,FALSE,2017-01-01,11,100,TRUE,TRUE,72,3,Veteran,Completed Highschool,FALSE
2429,41,Female,FALSE,TRUE,FALSE,2009-01-01,67,268,FALSE,FALSE,81,2,Foster System,Incomplete Highschool,TRUE
2430,30,Male,FALSE,FALSE,FALSE,2015-01-01,78,350,FALSE,FALSE,10,3,Disability,Incomplete Highschool,FALSE
2431,65,Male,FALSE,TRUE,TRUE,2006-01-01,34,197,FALSE,FALSE,34,4,Disability,Incomplete Highschool,TRUE
2432,58,Male,TRUE,FALSE,TRUE,2003-01-01,53,250,FALSE,TRUE,32,4,Disability,Completed College,FALSE
2433,37,Female,FALSE,TRUE,FALSE,2013-01-01,98,170,FALSE,TRUE,41,3,Disability,Incomplete Highschool,TRUE
2434,57,Male,FALSE,TRUE,FALSE,2018-01-01,26,278,FALSE,TRUE,73,1,Veteran,Incomplete Highschool,TRUE
2435,21,Male,FALSE,FALSE,TRUE,2003-01-01,76,188,FALSE,FALSE,92,1,Veteran,Incomplete Highschool,FALSE
2436,59,Nonbinary,FALSE,FALSE,FALSE,2009-01-01,44,123,TRUE,FALSE,81,5,Domestic Abuse,Incomplete Highschool,FALSE
2437,41,Male,FALSE,TRUE,TRUE,2008-01-01,1,453,FALSE,TRUE,19,2,Disability,Incomplete Highschool,TRUE
2438,21,Female,FALSE,TRUE,FALSE,2011-01-01,56,19,TRUE,TRUE,84,4,Domestic Abuse,Incomplete Highschool,FALSE
2439,70,Female,FALSE,TRUE,FALSE,2021-01-01,89,233,TRUE,TRUE,91,1,Foster System,Completed Highschool,FALSE
2440,64,Male,TRUE,FALSE,FALSE,2011-01-01,18,163,TRUE,FALSE,30,1,Domestic Abuse,Incomplete Highschool,FALSE
2441,43,Male,FALSE,TRUE,TRUE,2005-01-01,33,282,TRUE,TRUE,65,4,Disability,Incomplete Highschool,TRUE
2442,69,Female,FALSE,FALSE,FALSE,2010-01-01,18,4,FALSE,TRUE,52,1,Domestic Abuse,Incomplete Highschool,FALSE
2443,45,Female,FALSE,FALSE,FALSE,2000-01-01,45,22,TRUE,TRUE,4,1,Veteran,Incomplete Highschool,FALSE
2444,46,Male,FALSE,FALSE,FALSE,2002-01-01,36,443,FALSE,TRUE,7,5,Veteran,Incomplete Highschool,FALSE
2445,63,Male,FALSE,TRUE,TRUE,2013-01-01,76,20,FALSE,FALSE,9,4,Foster System,Incomplete Highschool,FALSE
2446,71,Female,FALSE,TRUE,FALSE,2018-01-01,73,92,FALSE,TRUE,69,5,Veteran,Completed Highschool,FALSE
2447,70,Female,FALSE,TRUE,TRUE,2016-01-01,40,498,TRUE,TRUE,54,5,Foster System,Incomplete Highschool,TRUE
2448,63,Male,FALSE,TRUE,FALSE,2007-01-01,94,464,FALSE,FALSE,76,2,Disability,Completed College,FALSE
2449,47,Male,FALSE,FALSE,FALSE,2014-01-01,34,296,FALSE,TRUE,55,3,Disability,Incomplete Highschool,TRUE
2450,67,Female,FALSE,FALSE,TRUE,2002-01-01,6,150,FALSE,FALSE,51,4,Foster System,Incomplete Highschool,FALSE
2451,65,Female,FALSE,FALSE,TRUE,2008-01-01,11,468,FALSE,FALSE,70,1,Domestic Abuse,Incomplete Highschool,FALSE
2452,40,Female,FALSE,TRUE,TRUE,2010-01-01,79,202,FALSE,FALSE,51,5,Veteran,Incomplete Highschool,TRUE
2453,37,Male,FALSE,FALSE,TRUE,2019-01-01,55,440,FALSE,TRUE,98,2,Domestic Abuse,Completed College,TRUE
2454,61,Female,FALSE,TRUE,TRUE,2009-01-01,62,120,FALSE,TRUE,79,5,Veteran,Incomplete Highschool,TRUE
2455,41,Female,FALSE,TRUE,FALSE,2011-01-01,90,370,FALSE,TRUE,61,5,Foster System,Some College,FALSE
2456,34,Female,FALSE,TRUE,TRUE,2002-01-01,37,433,FALSE,TRUE,79,2,Disability,Completed Highschool,FALSE
2457,25,Male,FALSE,FALSE,FALSE,2006-01-01,29,254,FALSE,FALSE,56,4,Veteran,Incomplete Highschool,FALSE
2458,70,Female,FALSE,FALSE,FALSE,2005-01-01,82,74,FALSE,FALSE,5,4,Veteran,Incomplete Highschool,FALSE
2459,61,Male,FALSE,TRUE,TRUE,2000-01-01,89,191,FALSE,FALSE,4,3,Domestic Abuse,Completed College,FALSE
2460,78,Female,TRUE,FALSE,FALSE,2017-01-01,99,192,FALSE,FALSE,46,5,Domestic Abuse,Completed Highschool,FALSE
2461,78,Male,FALSE,TRUE,TRUE,2019-01-01,69,351,FALSE,TRUE,77,5,Veteran,Incomplete Highschool,TRUE
2462,65,Male,FALSE,FALSE,TRUE,2020-01-01,35,353,TRUE,FALSE,25,1,Disability,Incomplete Highschool,FALSE
2463,78,Female,FALSE,FALSE,FALSE,2004-01-01,21,424,TRUE,TRUE,20,5,Domestic Abuse,Incomplete Highschool,FALSE
2464,38,Male,FALSE,FALSE,TRUE,2000-01-01,55,322,FALSE,FALSE,88,4,Foster System,Incomplete Highschool,FALSE
2465,65,Male,FALSE,TRUE,FALSE,2008-01-01,100,393,FALSE,TRUE,97,3,Foster System,Incomplete Highschool,TRUE
2466,31,Male,FALSE,TRUE,FALSE,2007-01-01,100,244,FALSE,FALSE,46,4,Domestic Abuse,Incomplete Highschool,FALSE
2467,70,Male,FALSE,FALSE,TRUE,2017-01-01,40,301,FALSE,FALSE,98,3,Domestic Abuse,Incomplete Highschool,FALSE
2468,42,Male,FALSE,FALSE,TRUE,2012-01-01,94,460,FALSE,TRUE,39,1,Veteran,Incomplete Highschool,FALSE
2469,76,Female,TRUE,TRUE,TRUE,2001-01-01,23,211,FALSE,TRUE,62,5,Foster System,Incomplete Highschool,TRUE
2470,57,Female,FALSE,TRUE,TRUE,2009-01-01,96,466,TRUE,TRUE,11,5,Veteran,Incomplete Highschool,TRUE
2471,70,Female,FALSE,FALSE,FALSE,2008-01-01,36,211,FALSE,FALSE,53,3,Veteran,Incomplete Highschool,FALSE
2472,45,Male,FALSE,TRUE,FALSE,2014-01-01,49,230,FALSE,FALSE,16,1,Veteran,Incomplete Highschool,TRUE
2473,64,Female,FALSE,FALSE,FALSE,2004-01-01,40,494,TRUE,FALSE,82,5,Veteran,Incomplete Highschool,FALSE
2474,69,Male,FALSE,TRUE,TRUE,2000-01-01,19,218,FALSE,TRUE,62,3,Domestic Abuse,Incomplete Highschool,FALSE
2475,18,Male,FALSE,TRUE,TRUE,2011-01-01,51,288,FALSE,FALSE,18,4,Foster System,Incomplete Highschool,TRUE
2476,49,Male,FALSE,TRUE,TRUE,2020-01-01,64,30,FALSE,TRUE,96,2,Veteran,Incomplete Highschool,TRUE
2477,64,Male,FALSE,FALSE,TRUE,2014-01-01,80,325,TRUE,TRUE,86,5,Disability,Incomplete Highschool,FALSE
2478,70,Female,FALSE,TRUE,TRUE,2004-01-01,75,271,FALSE,FALSE,19,4,Disability,Some College,FALSE
2479,78,Male,FALSE,FALSE,FALSE,2013-01-01,71,175,FALSE,FALSE,64,1,Domestic Abuse,Incomplete Highschool,FALSE
2480,42,Male,FALSE,FALSE,FALSE,2020-01-01,56,107,TRUE,FALSE,31,3,Veteran,Incomplete Highschool,FALSE
2481,20,Female,FALSE,FALSE,FALSE,2009-01-01,8,336,FALSE,FALSE,90,4,Veteran,Incomplete Highschool,FALSE
2482,31,Female,FALSE,TRUE,FALSE,2021-01-01,50,278,FALSE,FALSE,43,2,Foster System,Incomplete Highschool,TRUE
2483,70,Female,FALSE,FALSE,TRUE,2014-01-01,65,355,FALSE,FALSE,96,2,Domestic Abuse,Incomplete Highschool,FALSE
2484,71,Nonbinary,FALSE,FALSE,TRUE,2001-01-01,54,8,TRUE,TRUE,6,1,Disability,Incomplete Highschool,FALSE
2485,53,Female,FALSE,TRUE,FALSE,2012-01-01,50,212,TRUE,FALSE,100,5,Domestic Abuse,Incomplete Highschool,TRUE
2486,47,Female,FALSE,FALSE,TRUE,2018-01-01,11,438,TRUE,TRUE,63,5,Foster System,Incomplete Highschool,FALSE
2487,78,Male,TRUE,TRUE,TRUE,2017-01-01,26,298,FALSE,TRUE,65,1,Veteran,Incomplete Highschool,TRUE
2488,80,Female,FALSE,FALSE,TRUE,2004-01-01,5,371,FALSE,TRUE,32,2,Disability,Incomplete Highschool,FALSE
2489,68,Male,FALSE,TRUE,FALSE,2010-01-01,83,314,FALSE,FALSE,95,4,Domestic Abuse,Incomplete Highschool,FALSE
2490,53,Female,FALSE,FALSE,TRUE,2021-01-01,86,91,TRUE,TRUE,48,1,Veteran,Incomplete Highschool,FALSE
2491,21,Male,FALSE,TRUE,FALSE,2013-01-01,83,219,FALSE,FALSE,18,2,Domestic Abuse,Incomplete Highschool,FALSE
2492,74,Male,FALSE,TRUE,FALSE,2012-01-01,90,498,FALSE,FALSE,77,1,Veteran,Incomplete Highschool,TRUE
2493,45,Female,FALSE,FALSE,TRUE,2015-01-01,74,252,FALSE,FALSE,13,4,Veteran,Incomplete Highschool,FALSE
2494,19,Male,FALSE,TRUE,FALSE,2019-01-01,97,85,FALSE,FALSE,68,2,Domestic Abuse,Completed Highschool,FALSE
2495,25,Male,FALSE,FALSE,TRUE,2008-01-01,87,76,FALSE,FALSE,64,4,Foster System,Incomplete Highschool,FALSE
2496,29,Female,FALSE,TRUE,FALSE,2007-01-01,63,458,FALSE,FALSE,90,2,Veteran,Incomplete Highschool,TRUE
2497,35,Female,FALSE,TRUE,TRUE,2000-01-01,82,84,FALSE,TRUE,32,3,Veteran,Incomplete Highschool,TRUE
2498,30,Female,FALSE,TRUE,FALSE,2006-01-01,2,335,FALSE,TRUE,70,5,Disability,Incomplete Highschool,TRUE
2499,53,Male,FALSE,FALSE,TRUE,2015-01-01,54,369,FALSE,FALSE,18,4,Domestic Abuse,Incomplete Highschool,FALSE
2500,78,Female,FALSE,FALSE,FALSE,2006-01-01,25,370,FALSE,FALSE,2,1,Veteran,Completed Highschool,FALSE
2501,57,Female,FALSE,FALSE,FALSE,2010-01-01,60,38,TRUE,TRUE,44,5,Foster System,Incomplete Highschool,FALSE
2502,67,Female,FALSE,TRUE,FALSE,2005-01-01,24,15,TRUE,TRUE,76,3,Foster System,Incomplete Highschool,TRUE
2503,50,Male,FALSE,FALSE,FALSE,2017-01-01,60,120,FALSE,FALSE,72,4,Foster System,Incomplete Highschool,FALSE
2504,79,Female,FALSE,FALSE,FALSE,2004-01-01,14,150,TRUE,TRUE,29,1,Foster System,Incomplete Highschool,FALSE
2505,71,Male,FALSE,FALSE,FALSE,2018-01-01,2,319,FALSE,TRUE,53,1,Veteran,Completed Highschool,FALSE
2506,55,Male,FALSE,FALSE,FALSE,2018-01-01,49,382,FALSE,TRUE,40,3,Foster System,Incomplete Highschool,FALSE
2507,21,Female,FALSE,TRUE,FALSE,2013-01-01,99,163,TRUE,TRUE,34,3,Disability,Incomplete Highschool,TRUE
2508,33,Male,FALSE,TRUE,TRUE,2008-01-01,71,345,FALSE,FALSE,41,5,Foster System,Incomplete Highschool,TRUE
2509,76,Female,FALSE,TRUE,FALSE,2009-01-01,72,10,TRUE,FALSE,23,1,Domestic Abuse,Incomplete Highschool,FALSE
2510,77,Female,FALSE,FALSE,FALSE,2018-01-01,71,359,FALSE,TRUE,58,4,Domestic Abuse,Incomplete Highschool,FALSE
2511,19,Female,FALSE,TRUE,FALSE,2019-01-01,70,424,FALSE,FALSE,62,3,Disability,Incomplete Highschool,TRUE
2512,78,Male,FALSE,TRUE,TRUE,2002-01-01,22,230,FALSE,FALSE,21,3,Veteran,Incomplete Highschool,TRUE
2513,42,Male,TRUE,FALSE,TRUE,2020-01-01,8,283,TRUE,FALSE,75,4,Domestic Abuse,Incomplete Highschool,FALSE
2514,37,Female,FALSE,FALSE,FALSE,2012-01-01,94,116,FALSE,FALSE,83,1,Domestic Abuse,Incomplete Highschool,FALSE
2515,29,Male,FALSE,TRUE,FALSE,2017-01-01,61,176,TRUE,FALSE,29,1,Disability,Incomplete Highschool,TRUE
2516,54,Male,FALSE,TRUE,FALSE,2017-01-01,88,273,TRUE,TRUE,28,5,Domestic Abuse,Incomplete Highschool,TRUE
2517,21,Female,FALSE,FALSE,FALSE,2011-01-01,14,378,FALSE,TRUE,93,2,Disability,Incomplete Highschool,FALSE
2518,36,Male,FALSE,FALSE,FALSE,2001-01-01,97,351,TRUE,TRUE,26,5,Domestic Abuse,Incomplete Highschool,FALSE
2519,79,Male,FALSE,TRUE,TRUE,2003-01-01,11,249,FALSE,TRUE,5,1,Veteran,Incomplete Highschool,TRUE
2520,59,Male,FALSE,TRUE,FALSE,2021-01-01,84,493,FALSE,TRUE,42,4,Domestic Abuse,Incomplete Highschool,FALSE
2521,60,Male,FALSE,FALSE,TRUE,2016-01-01,86,200,FALSE,TRUE,63,1,Disability,Some College,FALSE
2522,52,Female,FALSE,TRUE,FALSE,2005-01-01,3,317,FALSE,TRUE,65,5,Veteran,Incomplete Highschool,TRUE
2523,33,Male,FALSE,TRUE,FALSE,2013-01-01,56,398,TRUE,TRUE,51,5,Domestic Abuse,Incomplete Highschool,TRUE
2524,63,Female,FALSE,FALSE,TRUE,2002-01-01,9,321,TRUE,FALSE,89,4,Veteran,Incomplete Highschool,FALSE
2525,78,Nonbinary,FALSE,TRUE,TRUE,2019-01-01,72,316,FALSE,TRUE,59,4,Veteran,Incomplete Highschool,TRUE
2526,21,Male,FALSE,FALSE,TRUE,2019-01-01,34,183,FALSE,TRUE,38,5,Domestic Abuse,Incomplete Highschool,FALSE
2527,65,Male,FALSE,TRUE,TRUE,2011-01-01,10,268,TRUE,FALSE,99,2,Disability,Incomplete Highschool,TRUE
2528,67,Male,FALSE,TRUE,TRUE,2018-01-01,50,142,TRUE,FALSE,96,5,Foster System,Incomplete Highschool,TRUE
2529,38,Female,FALSE,TRUE,FALSE,2013-01-01,5,160,FALSE,FALSE,76,4,Disability,Incomplete Highschool,TRUE
2530,73,Male,FALSE,FALSE,TRUE,2017-01-01,75,37,FALSE,TRUE,8,1,Veteran,Completed College,FALSE
2531,65,Female,FALSE,TRUE,FALSE,2005-01-01,17,21,TRUE,TRUE,56,5,Veteran,Incomplete Highschool,TRUE
2532,26,Male,FALSE,TRUE,TRUE,2016-01-01,77,323,FALSE,FALSE,97,4,Foster System,Completed College,FALSE
2533,66,Male,FALSE,FALSE,TRUE,2017-01-01,19,356,FALSE,FALSE,82,2,Veteran,Incomplete Highschool,FALSE
2534,23,Female,FALSE,TRUE,FALSE,2002-01-01,72,166,FALSE,TRUE,17,5,Veteran,Incomplete Highschool,TRUE
2535,57,Female,FALSE,TRUE,FALSE,2004-01-01,83,200,TRUE,TRUE,55,4,Foster System,Incomplete Highschool,TRUE
2536,62,Male,FALSE,FALSE,FALSE,2018-01-01,51,489,TRUE,FALSE,64,4,Veteran,Incomplete Highschool,FALSE
2537,78,Male,FALSE,FALSE,FALSE,2000-01-01,87,398,FALSE,TRUE,60,1,Domestic Abuse,Incomplete Highschool,FALSE
2538,52,Female,FALSE,FALSE,TRUE,2019-01-01,43,363,FALSE,FALSE,38,1,Disability,Incomplete Highschool,FALSE
2539,21,Male,FALSE,TRUE,FALSE,2010-01-01,16,429,TRUE,FALSE,50,4,Foster System,Incomplete Highschool,TRUE
2540,53,Male,FALSE,TRUE,TRUE,2018-01-01,27,177,FALSE,FALSE,65,4,Disability,Incomplete Highschool,TRUE
2541,52,Male,FALSE,FALSE,TRUE,2020-01-01,13,181,TRUE,FALSE,22,3,Domestic Abuse,Incomplete Highschool,FALSE
2542,18,Female,FALSE,FALSE,TRUE,2005-01-01,43,36,FALSE,TRUE,97,1,Disability,Incomplete Highschool,FALSE
2543,21,Female,FALSE,TRUE,TRUE,2004-01-01,59,13,FALSE,TRUE,43,2,Domestic Abuse,Incomplete Highschool,FALSE
2544,44,Female,FALSE,FALSE,TRUE,2001-01-01,39,66,TRUE,TRUE,21,2,Disability,Incomplete Highschool,FALSE
2545,54,Female,FALSE,FALSE,FALSE,2014-01-01,65,496,FALSE,TRUE,91,2,Foster System,Incomplete Highschool,FALSE
2546,42,Male,FALSE,TRUE,FALSE,2000-01-01,83,349,FALSE,TRUE,79,5,Foster System,Incomplete Highschool,TRUE
2547,66,Female,FALSE,TRUE,TRUE,2005-01-01,30,224,TRUE,FALSE,34,3,Disability,Incomplete Highschool,TRUE
2548,51,Female,FALSE,TRUE,TRUE,2010-01-01,80,160,FALSE,TRUE,39,3,Disability,Incomplete Highschool,TRUE
2549,56,Male,FALSE,FALSE,TRUE,2008-01-01,26,61,FALSE,TRUE,48,5,Veteran,Completed College,FALSE
2550,36,Nonbinary,FALSE,TRUE,TRUE,2011-01-01,8,334,FALSE,TRUE,36,1,Foster System,Incomplete Highschool,TRUE
2551,60,Female,FALSE,FALSE,FALSE,2016-01-01,72,305,TRUE,FALSE,19,3,Domestic Abuse,Incomplete Highschool,FALSE
2552,44,Female,FALSE,TRUE,FALSE,2004-01-01,4,382,TRUE,FALSE,79,1,Domestic Abuse,Incomplete Highschool,TRUE
2553,65,Female,FALSE,TRUE,FALSE,2012-01-01,37,232,FALSE,FALSE,77,1,Domestic Abuse,Incomplete Highschool,FALSE
2554,26,Female,TRUE,TRUE,TRUE,2008-01-01,57,407,TRUE,TRUE,5,1,Veteran,Incomplete Highschool,TRUE
2555,80,Female,FALSE,FALSE,TRUE,2013-01-01,50,312,FALSE,TRUE,54,2,Disability,Incomplete Highschool,FALSE
2556,70,Male,FALSE,FALSE,FALSE,2003-01-01,46,291,TRUE,FALSE,96,1,Veteran,Incomplete Highschool,FALSE
2557,61,Female,FALSE,FALSE,FALSE,2008-01-01,82,410,FALSE,TRUE,40,3,Foster System,Incomplete Highschool,FALSE
2558,76,Female,FALSE,FALSE,TRUE,2006-01-01,98,413,FALSE,TRUE,8,5,Veteran,Incomplete Highschool,FALSE
2559,74,Male,FALSE,TRUE,TRUE,2021-01-01,50,65,FALSE,TRUE,83,4,Foster System,Incomplete Highschool,TRUE
