ID,Age,Gender,Transgender,Mental_Illness,Physical_Illness,Date_of_Arrival,Total_Days_in_Shelter,Total_Days_Homeless,Criminal_Record,Employed,Recurrence,Party_Size,Reason,Education_Level,Return_Prediction
205,48,Male,FALSE,FALSE,TRUE,2003-01-01,1,126,FALSE,FALSE,50,3,Veteran,Completed College,FALSE
206,73,Nonbinary,FALSE,FALSE,FALSE,2005-01-01,47,58,FALSE,TRUE,28,3,Disability,Incomplete Highschool,TRUE
207,50,Male,FALSE,TRUE,FALSE,2016-01-01,78,395,FALSE,TRUE,5,5,Foster System,Incomplete Highschool,TRUE
208,63,Male,FALSE,TRUE,FALSE,2019-01-01,49,144,FALSE,FALSE,95,5,Domestic Abuse,Incomplete Highschool,FALSE
209,48,Female,FALSE,FALSE,FALSE,2017-01-01,69,329,FALSE,FALSE,30,2,Foster System,Incomplete Highschool,FALSE
210,41,Female,TRUE,TRUE,TRUE,2012-01-01,59,76,FALSE,TRUE,30,4,Veteran,Incomplete Highschool,TRUE
211,51,Male,FALSE,TRUE,FALSE,2014-01-01,56,486,TRUE,FALSE,17,1,Disability,Completed Highschool,FALSE
212,42,Male,FALSE,FALSE,TRUE,2009-01-01,38,452,FALSE,TRUE,24,1,Foster System,Incomplete Highschool,FALSE
213,18,Male,FALSE,TRUE,TRUE,2020-01-01,94,379,FALSE,FALSE,5,5,Foster System,Incomplete Highschool,FALSE
214,18,Male,FALSE,TRUE,FALSE,2003-01-01,26,216,FALSE,FALSE,53,4,Domestic Abuse,Incomplete Highschool,FALSE
215,29,Female,FALSE,FALSE,TRUE,2016-01-01,24,140,FALSE,FALSE,35,4,Veteran,Incomplete Highschool,FALSE
216,47,Male,FALSE,TRUE,TRUE,2015-01-01,28,164,TRUE,TRUE,18,1,Veteran,Completed College,FALSE
217,53,Male,FALSE,FALSE,FALSE,2016-01-01,66,413,FALSE,FALSE,11,1,Veteran,Incomplete Highschool,FALSE
218,40,Female,FALSE,TRUE,FALSE,2021-01-01,84,108,FALSE,FALSE,95,3,Foster System,Incomplete Highschool,FALSE
219,77,Male,FALSE,TRUE,TRUE,2007-01-01,19,192,TRUE,FALSE,100,1,Disability,Incomplete Highschool,TRUE
220,22,Male,FALSE,TRUE,FALSE,2020-01-01,84,58,FALSE,FALSE,23,3,Domestic Abuse,Incomplete Highschool,FALSE
221,75,Male,FALSE,FALSE,FALSE,2019-01-01,48,251,TRUE,TRUE,73,5,Veteran,Incomplete Highschool,FALSE
222,40,Nonbinary,FALSE,FALSE,FALSE,2009-01-01,65,313,TRUE,TRUE,19,4,Veteran,Incomplete Highschool,TRUE
223,70,Female,FALSE,FALSE,FALSE,2020-01-01,12,163,FALSE,FALSE,26,2,Disability,Incomplete Highschool,FALSE
224,38,Female,TRUE,TRUE,FALSE,2012-01-01,91,416,FALSE,TRUE,20,3,Domestic Abuse,Completed College,FALSE
225,79,Male,FALSE,TRUE,TRUE,2003-01-01,86,177,TRUE,FALSE,39,2,Foster System,Completed College,FALSE
226,20,Female,FALSE,FALSE,TRUE,2015-01-01,85,316,TRUE,TRUE,53,3,Veteran,Incomplete Highschool,FALSE
227,57,Male,TRUE,FALSE,TRUE,2021-01-01,46,242,FALSE,FALSE,83,3,Disability,Incomplete Highschool,TRUE
228,45,Male,FALSE,TRUE,FALSE,2011-01-01,79,23,FALSE,TRUE,55,2,Foster System,Incomplete Highschool,FALSE
229,61,Female,FALSE,TRUE,TRUE,2013-01-01,45,323,TRUE,TRUE,63,5,Veteran,Incomplete Highschool,TRUE
230,49,Female,FALSE,FALSE,FALSE,2019-01-01,31,205,TRUE,TRUE,45,3,Foster System,Completed Highschool,FALSE
231,57,Female,FALSE,FALSE,FALSE,2012-01-01,16,146,TRUE,FALSE,42,2,Veteran,Incomplete Highschool,FALSE
232,37,Male,FALSE,FALSE,TRUE,2006-01-01,14,494,FALSE,FALSE,9,4,Domestic Abuse,Incomplete Highschool,FALSE
233,29,Male,FALSE,TRUE,FALSE,2000-01-01,47,84,FALSE,TRUE,37,1,Veteran,Completed Highschool,FALSE
234,79,Male,FALSE,FALSE,TRUE,2014-01-01,100,481,FALSE,FALSE,17,4,Veteran,Incomplete Highschool,TRUE
235,42,Male,FALSE,TRUE,TRUE,2018-01-01,61,232,FALSE,FALSE,61,1,Disability,Incomplete Highschool,TRUE
236,56,Nonbinary,FALSE,TRUE,TRUE,2006-01-01,81,166,FALSE,FALSE,51,2,Disability,Incomplete Highschool,TRUE
237,22,Male,FALSE,FALSE,TRUE,2003-01-01,95,419,FALSE,TRUE,90,1,Disability,Incomplete Highschool,FALSE
238,49,Female,FALSE,TRUE,TRUE,2008-01-01,22,122,TRUE,TRUE,99,1,Veteran,Incomplete Highschool,TRUE
239,24,Male,FALSE,FALSE,TRUE,2001-01-01,94,332,FALSE,TRUE,30,1,Domestic Abuse,Incomplete Highschool,FALSE
240,23,Male,FALSE,FALSE,FALSE,2000-01-01,71,280,TRUE,FALSE,89,5,Disability,Incomplete Highschool,FALSE
241,51,Male,FALSE,TRUE,FALSE,2003-01-01,53,303,FALSE,TRUE,58,2,Foster System,Incomplete Highschool,FALSE
242,55,Female,FALSE,FALSE,TRUE,2012-01-01,14,109,FALSE,TRUE,42,5,Veteran,Incomplete Highschool,FALSE
243,58,Female,FALSE,FALSE,TRUE,2012-01-01,3,300,FALSE,TRUE,64,3,Disability,Incomplete Highschool,FALSE
244,80,Male,FALSE,FALSE,TRUE,2009-01-01,7,313,TRUE,TRUE,93,4,Disability,Incomplete Highschool,FALSE
245,26,Nonbinary,FALSE,TRUE,FALSE,2018-01-01,30,79,TRUE,TRUE,64,5,Veteran,Incomplete Highschool,TRUE
246,70,Female,FALSE,FALSE,FALSE,2015-01-01,68,237,FALSE,FALSE,9,3,Domestic Abuse,Incomplete Highschool,FALSE
247,68,Male,FALSE,FALSE,TRUE,2011-01-01,48,212,FALSE,FALSE,78,2,Domestic Abuse,Completed Highschool,TRUE
248,48,Female,TRUE,TRUE,TRUE,2000-01-01,11,428,FALSE,FALSE,45,3,Domestic Abuse,Incomplete Highschool,TRUE
249,23,Female,FALSE,FALSE,TRUE,2011-01-01,23,382,TRUE,TRUE,25,1,Domestic Abuse,Incomplete Highschool,FALSE
250,27,Female,FALSE,FALSE,TRUE,2009-01-01,41,318,TRUE,TRUE,75,5,Veteran,Incomplete Highschool,FALSE
251,53,Male,FALSE,FALSE,FALSE,2007-01-01,95,431,FALSE,TRUE,94,4,Foster System,Some College,FALSE
252,71,Nonbinary,TRUE,FALSE,FALSE,2010-01-01,88,265,FALSE,TRUE,24,2,Veteran,Incomplete Highschool,FALSE
253,62,Female,TRUE,TRUE,FALSE,2009-01-01,54,258,FALSE,TRUE,41,2,Foster System,Incomplete Highschool,TRUE
254,31,Male,TRUE,TRUE,TRUE,2001-01-01,82,144,FALSE,TRUE,15,5,Veteran,Incomplete Highschool,TRUE
255,37,Female,FALSE,FALSE,FALSE,2020-01-01,69,412,FALSE,TRUE,14,4,Domestic Abuse,Incomplete Highschool,FALSE
256,35,Male,FALSE,FALSE,TRUE,2006-01-01,21,381,FALSE,TRUE,55,2,Foster System,Completed College,FALSE
257,40,Male,TRUE,FALSE,TRUE,2009-01-01,70,438,TRUE,FALSE,48,1,Foster System,Incomplete Highschool,TRUE
258,54,Female,FALSE,FALSE,TRUE,2007-01-01,46,232,FALSE,FALSE,21,2,Veteran,Incomplete Highschool,FALSE
259,50,Female,FALSE,FALSE,TRUE,2015-01-01,74,137,FALSE,TRUE,99,3,Domestic Abuse,Incomplete Highschool,FALSE
260,74,Male,FALSE,TRUE,TRUE,2017-01-01,75,9,FALSE,FALSE,77,2,Disability,Incomplete Highschool,TRUE
261,60,Female,FALSE,FALSE,FALSE,2018-01-01,24,51,FALSE,TRUE,80,1,Disability,Completed Highschool,FALSE
262,23,Male,FALSE,TRUE,FALSE,2006-01-01,70,334,FALSE,FALSE,85,4,Veteran,Incomplete Highschool,TRUE
263,29,Female,FALSE,TRUE,TRUE,2004-01-01,13,49,FALSE,FALSE,16,5,Domestic Abuse,Incomplete Highschool,FALSE
264,51,Female,TRUE,FALSE,TRUE,2018-01-01,35,247,TRUE,FALSE,18,3,Domestic Abuse,Incomplete Highschool,FALSE
265,63,Male,TRUE,FALSE,FALSE,2002-01-01,76,448,FALSE,FALSE,22,2,Disability,Incomplete Highschool,TRUE
266,75,Male,FALSE,FALSE,FALSE,2021-01-01,100,232,FALSE,FALSE,59,4,Veteran,Incomplete Highschool,FALSE
267,42,Male,FALSE,FALSE,TRUE,2016-01-01,61,17,FALSE,FALSE,38,2,Disability,Incomplete Highschool,FALSE
268,41,Male,FALSE,TRUE,TRUE,2010-01-01,76,139,FALSE,FALSE,51,1,Foster System,Completed Highschool,FALSE
269,40,Female,FALSE,FALSE,TRUE,2015-01-01,99,126,FALSE,TRUE,36,5,Disability,Some College,FALSE
270,44,Nonbinary,FALSE,TRUE,TRUE,2021-01-01,46,3,FALSE,TRUE,92,1,Disability,Incomplete Highschool,TRUE
271,74,Nonbinary,FALSE,FALSE,TRUE,2013-01-01,17,203,TRUE,FALSE,16,5,Foster System,Incomplete Highschool,TRUE
272,66,Male,FALSE,TRUE,TRUE,2001-01-01,29,154,FALSE,FALSE,42,4,Disability,Incomplete Highschool,TRUE
273,50,Male,TRUE,TRUE,FALSE,2019-01-01,87,286,FALSE,FALSE,54,1,Disability,Incomplete Highschool,TRUE
274,57,Female,TRUE,TRUE,FALSE,2005-01-01,19,57,FALSE,FALSE,62,1,Disability,Incomplete Highschool,TRUE
275,21,Male,TRUE,TRUE,TRUE,2015-01-01,56,4,FALSE,TRUE,41,2,Foster System,Incomplete Highschool,TRUE
276,57,Male,FALSE,TRUE,TRUE,2009-01-01,32,350,FALSE,FALSE,79,4,Veteran,Incomplete Highschool,TRUE
277,58,Female,FALSE,FALSE,TRUE,2007-01-01,66,468,TRUE,TRUE,2,5,Domestic Abuse,Incomplete Highschool,FALSE
278,59,Female,TRUE,FALSE,TRUE,2010-01-01,23,170,FALSE,TRUE,38,4,Foster System,Completed Highschool,FALSE
279,18,Male,FALSE,FALSE,FALSE,2019-01-01,47,158,FALSE,FALSE,89,2,Foster System,Completed Highschool,FALSE
280,41,Male,FALSE,TRUE,FALSE,2002-01-01,78,331,FALSE,FALSE,9,1,Disability,Incomplete Highschool,TRUE
281,23,Female,FALSE,TRUE,FALSE,2009-01-01,12,65,FALSE,FALSE,77,1,Domestic Abuse,Some College,TRUE
282,75,Male,FALSE,FALSE,TRUE,2009-01-01,69,2,FALSE,TRUE,20,4,Foster System,Incomplete Highschool,FALSE
283,18,Male,FALSE,TRUE,FALSE,2004-01-01,2,90,FALSE,FALSE,27,5,Domestic Abuse,Incomplete Highschool,FALSE
284,53,Female,FALSE,TRUE,TRUE,2015-01-01,44,482,FALSE,TRUE,52,4,Veteran,Incomplete Highschool,TRUE
285,63,Female,FALSE,FALSE,TRUE,2014-01-01,69,379,FALSE,FALSE,69,2,Domestic Abuse,Incomplete Highschool,FALSE
286,57,Female,FALSE,TRUE,FALSE,2006-01-01,95,82,FALSE,FALSE,8,2,Disability,Incomplete Highschool,TRUE
287,25,Male,FALSE,FALSE,TRUE,2020-01-01,54,296,TRUE,FALSE,36,3,Foster System,Incomplete Highschool,FALSE
288,66,Female,FALSE,TRUE,TRUE,2015-01-01,96,216,FALSE,FALSE,18,3,Domestic Abuse,Incomplete Highschool,FALSE
289,64,Male,FALSE,TRUE,TRUE,2007-01-01,81,117,TRUE,FALSE,25,1,Disability,Completed College,FALSE
290,68,Male,TRUE,TRUE,FALSE,2016-01-01,38,324,FALSE,TRUE,15,5,Foster System,Incomplete Highschool,TRUE
291,18,Male,TRUE,FALSE,TRUE,2006-01-01,27,90,FALSE,FALSE,19,1,Foster System,Incomplete Highschool,FALSE
292,66,Male,TRUE,FALSE,TRUE,2006-01-01,50,263,FALSE,FALSE,58,1,Veteran,Incomplete Highschool,TRUE
293,64,Male,TRUE,FALSE,FALSE,2020-01-01,54,400,FALSE,FALSE,96,2,Disability,Some College,FALSE
294,25,Male,FALSE,FALSE,FALSE,2001-01-01,25,240,FALSE,FALSE,35,1,Foster System,Some College,FALSE
295,28,Nonbinary,TRUE,FALSE,TRUE,2004-01-01,4,223,FALSE,FALSE,42,5,Domestic Abuse,Incomplete Highschool,TRUE
296,33,Female,FALSE,TRUE,FALSE,2010-01-01,88,386,TRUE,FALSE,43,5,Disability,Incomplete Highschool,FALSE
297,67,Female,FALSE,FALSE,TRUE,2009-01-01,16,455,TRUE,TRUE,93,5,Domestic Abuse,Incomplete Highschool,FALSE
298,74,Female,FALSE,TRUE,TRUE,2021-01-01,44,240,FALSE,TRUE,86,5,Disability,Incomplete Highschool,TRUE
299,58,Male,FALSE,FALSE,TRUE,2014-01-01,86,468,FALSE,FALSE,73,2,Disability,Incomplete Highschool,FALSE
300,46,Female,FALSE,TRUE,FALSE,2020-01-01,20,174,FALSE,TRUE,99,4,Foster System,Incomplete Highschool,FALSE
301,66,Female,FALSE,FALSE,FALSE,2000-01-01,82,372,FALSE,FALSE,10,5,Foster System,Incomplete Highschool,FALSE
302,44,Female,FALSE,TRUE,FALSE,2004-01-01,43,378,FALSE,TRUE,83,2,Disability,Completed College,FALSE
303,64,Male,FALSE,FALSE,TRUE,2012-01-01,16,451,TRUE,TRUE,83,3,Foster System,Completed Highschool,FALSE
304,50,Female,FALSE,FALSE,FALSE,2003-01-01,65,290,FALSE,TRUE,29,5,Veteran,Incomplete Highschool,FALSE
305,62,Male,FALSE,FALSE,FALSE,2003-01-01,6,87,FALSE,TRUE,60,5,Foster System,Incomplete Highschool,FALSE
306,22,Female,TRUE,FALSE,FALSE,2003-01-01,94,444,FALSE,FALSE,25,3,Domestic Abuse,Incomplete Highschool,FALSE
307,43,Nonbinary,FALSE,FALSE,FALSE,2003-01-01,62,403,TRUE,FALSE,18,2,Domestic Abuse,Incomplete Highschool,TRUE
308,55,Female,FALSE,FALSE,FALSE,2016-01-01,9,375,FALSE,TRUE,19,4,Foster System,Incomplete Highschool,FALSE
309,61,Male,FALSE,TRUE,TRUE,2002-01-01,79,425,TRUE,TRUE,66,3,Foster System,Incomplete Highschool,TRUE
310,22,Female,FALSE,FALSE,FALSE,2003-01-01,89,158,FALSE,TRUE,94,4,Domestic Abuse,Incomplete Highschool,FALSE
311,70,Male,FALSE,FALSE,FALSE,2015-01-01,4,215,FALSE,TRUE,3,4,Domestic Abuse,Incomplete Highschool,FALSE
312,76,Female,FALSE,FALSE,TRUE,2013-01-01,74,484,FALSE,TRUE,89,2,Foster System,Incomplete Highschool,FALSE
313,45,Female,FALSE,FALSE,TRUE,2014-01-01,62,209,FALSE,TRUE,29,1,Foster System,Incomplete Highschool,FALSE
314,75,Female,FALSE,FALSE,FALSE,2006-01-01,30,88,FALSE,FALSE,41,4,Domestic Abuse,Incomplete Highschool,FALSE
315,20,Male,FALSE,FALSE,FALSE,2020-01-01,49,263,FALSE,FALSE,23,3,Veteran,Incomplete Highschool,FALSE
316,45,Male,TRUE,TRUE,TRUE,2019-01-01,9,158,TRUE,FALSE,76,3,Veteran,Incomplete Highschool,TRUE
317,22,Male,FALSE,FALSE,TRUE,2004-01-01,26,461,FALSE,FALSE,49,3,Domestic Abuse,Incomplete Highschool,FALSE
318,77,Female,FALSE,FALSE,TRUE,2009-01-01,80,387,TRUE,FALSE,52,3,Domestic Abuse,Some College,FALSE
319,74,Male,FALSE,FALSE,TRUE,2008-01-01,31,90,FALSE,TRUE,35,1,Disability,Incomplete Highschool,FALSE
320,73,Male,FALSE,TRUE,FALSE,2010-01-01,68,49,FALSE,TRUE,61,2,Domestic Abuse,Incomplete Highschool,FALSE
321,51,Male,TRUE,FALSE,FALSE,2006-01-01,12,10,TRUE,FALSE,87,5,Veteran,Incomplete Highschool,TRUE
322,28,Male,FALSE,FALSE,FALSE,2010-01-01,89,383,FALSE,FALSE,20,3,Domestic Abuse,Incomplete Highschool,FALSE
323,75,Female,FALSE,FALSE,TRUE,2021-01-01,79,46,FALSE,FALSE,74,4,Domestic Abuse,Some College,TRUE
324,22,Male,FALSE,FALSE,TRUE,2017-01-01,7,277,TRUE,TRUE,12,3,Foster System,Incomplete Highschool,FALSE
325,21,Male,FALSE,TRUE,FALSE,2006-01-01,4,327,FALSE,FALSE,76,3,Disability,Incomplete Highschool,TRUE
326,55,Female,FALSE,FALSE,TRUE,2020-01-01,21,184,FALSE,TRUE,5,2,Disability,Incomplete Highschool,FALSE
327,60,Male,TRUE,TRUE,TRUE,2012-01-01,25,76,FALSE,TRUE,39,3,Veteran,Incomplete Highschool,TRUE
328,80,Male,FALSE,FALSE,TRUE,2003-01-01,12,107,TRUE,FALSE,26,5,Domestic Abuse,Incomplete Highschool,FALSE
329,46,Male,FALSE,TRUE,TRUE,2014-01-01,96,108,TRUE,FALSE,59,4,Foster System,Incomplete Highschool,TRUE
330,73,Male,FALSE,TRUE,FALSE,2016-01-01,92,295,TRUE,FALSE,54,2,Foster System,Some College,FALSE
331,23,Female,FALSE,FALSE,FALSE,2018-01-01,55,252,FALSE,TRUE,6,2,Domestic Abuse,Incomplete Highschool,FALSE
332,19,Female,TRUE,FALSE,FALSE,2007-01-01,98,123,TRUE,TRUE,41,4,Foster System,Incomplete Highschool,TRUE
333,25,Female,FALSE,TRUE,TRUE,2010-01-01,83,402,TRUE,TRUE,45,1,Foster System,Incomplete Highschool,TRUE
334,59,Female,FALSE,TRUE,TRUE,2009-01-01,76,170,FALSE,FALSE,48,2,Domestic Abuse,Incomplete Highschool,FALSE
335,37,Male,FALSE,TRUE,FALSE,2005-01-01,1,178,FALSE,TRUE,52,5,Veteran,Incomplete Highschool,TRUE
336,20,Male,FALSE,FALSE,FALSE,2021-01-01,41,84,FALSE,FALSE,78,2,Foster System,Incomplete Highschool,FALSE
337,56,Female,TRUE,FALSE,FALSE,2006-01-01,70,219,TRUE,TRUE,38,5,Domestic Abuse,Incomplete Highschool,FALSE
338,23,Male,FALSE,FALSE,TRUE,2014-01-01,16,308,FALSE,TRUE,84,4,Disability,Incomplete Highschool,FALSE
339,60,Nonbinary,FALSE,TRUE,TRUE,2006-01-01,54,219,FALSE,FALSE,38,2,Foster System,Incomplete Highschool,TRUE
340,70,Male,FALSE,TRUE,FALSE,2001-01-01,40,266,FALSE,FALSE,27,5,Veteran,Incomplete Highschool,TRUE
341,48,Male,FALSE,TRUE,TRUE,2006-01-01,34,303,FALSE,TRUE,39,2,Disability,Incomplete Highschool,TRUE
342,70,Female,FALSE,TRUE,TRUE,2014-01-01,89,47,FALSE,FALSE,5,1,Disability,Some College,FALSE
343,46,Nonbinary,FALSE,TRUE,FALSE,2002-01-01,47,181,TRUE,FALSE,42,2,Disability,Incomplete Highschool,TRUE
344,47,Female,FALSE,TRUE,FALSE,2008-01-01,9,185,TRUE,TRUE,14,2,Domestic Abuse,Incomplete Highschool,FALSE
345,25,Female,FALSE,FALSE,FALSE,2010-01-01,27,404,FALSE,TRUE,67,4,Disability,Incomplete Highschool,FALSE
346,28,Male,FALSE,TRUE,TRUE,2000-01-01,98,321,TRUE,FALSE,89,4,Foster System,Incomplete Highschool,TRUE
347,23,Female,FALSE,TRUE,FALSE,2005-01-01,72,5,FALSE,FALSE,88,3,Veteran,Incomplete Highschool,TRUE
348,52,Nonbinary,FALSE,FALSE,FALSE,2014-01-01,43,15,TRUE,FALSE,14,1,Veteran,Incomplete Highschool,TRUE
349,71,Male,TRUE,TRUE,FALSE,2015-01-01,93,440,TRUE,TRUE,36,2,Disability,Completed Highschool,TRUE
350,55,Female,FALSE,FALSE,TRUE,2020-01-01,2,394,FALSE,FALSE,84,3,Domestic Abuse,Incomplete Highschool,FALSE
351,63,Nonbinary,FALSE,TRUE,TRUE,2014-01-01,71,173,FALSE,TRUE,18,4,Disability,Incomplete Highschool,TRUE
352,56,Female,TRUE,TRUE,TRUE,2003-01-01,38,121,FALSE,FALSE,1,3,Foster System,Incomplete Highschool,TRUE
353,22,Female,FALSE,TRUE,TRUE,2004-01-01,39,462,FALSE,FALSE,4,5,Domestic Abuse,Incomplete Highschool,FALSE
354,45,Nonbinary,FALSE,FALSE,FALSE,2020-01-01,13,204,FALSE,FALSE,61,5,Disability,Completed College,FALSE
355,69,Female,FALSE,TRUE,TRUE,2000-01-01,97,229,FALSE,TRUE,43,2,Veteran,Incomplete Highschool,TRUE
356,28,Male,FALSE,FALSE,FALSE,2020-01-01,28,35,FALSE,FALSE,10,4,Veteran,Incomplete Highschool,FALSE
357,25,Male,FALSE,FALSE,FALSE,2011-01-01,50,176,FALSE,TRUE,87,5,Foster System,Incomplete Highschool,FALSE
358,80,Male,FALSE,TRUE,FALSE,2021-01-01,54,328,FALSE,TRUE,87,3,Foster System,Incomplete Highschool,TRUE
359,61,Female,FALSE,TRUE,FALSE,2015-01-01,63,95,TRUE,FALSE,89,1,Disability,Incomplete Highschool,TRUE
360,31,Female,TRUE,FALSE,FALSE,2018-01-01,45,102,FALSE,FALSE,19,2,Disability,Some College,FALSE
361,54,Female,FALSE,FALSE,TRUE,2004-01-01,52,371,TRUE,TRUE,79,5,Disability,Incomplete Highschool,FALSE
362,21,Nonbinary,FALSE,TRUE,FALSE,2019-01-01,72,279,TRUE,TRUE,60,5,Disability,Completed Highschool,TRUE
363,63,Male,FALSE,TRUE,TRUE,2001-01-01,30,489,FALSE,TRUE,26,2,Disability,Incomplete Highschool,TRUE
364,65,Female,FALSE,TRUE,FALSE,2015-01-01,15,450,FALSE,TRUE,30,4,Foster System,Incomplete Highschool,TRUE
365,45,Male,FALSE,FALSE,TRUE,2007-01-01,68,347,FALSE,TRUE,92,3,Veteran,Incomplete Highschool,FALSE
366,45,Nonbinary,FALSE,TRUE,FALSE,2010-01-01,16,21,FALSE,TRUE,8,1,Domestic Abuse,Completed Highschool,FALSE
367,67,Nonbinary,FALSE,TRUE,FALSE,2000-01-01,88,250,TRUE,TRUE,5,3,Domestic Abuse,Incomplete Highschool,TRUE
368,78,Nonbinary,FALSE,FALSE,TRUE,2011-01-01,37,190,FALSE,FALSE,49,1,Domestic Abuse,Incomplete Highschool,FALSE
369,46,Male,FALSE,FALSE,TRUE,2014-01-01,71,380,TRUE,FALSE,87,4,Foster System,Incomplete Highschool,TRUE
370,22,Female,FALSE,TRUE,TRUE,2010-01-01,24,348,FALSE,FALSE,22,2,Foster System,Some College,FALSE
371,58,Female,FALSE,FALSE,FALSE,2003-01-01,61,442,FALSE,FALSE,64,2,Veteran,Some College,FALSE
372,32,Nonbinary,FALSE,FALSE,TRUE,2011-01-01,6,338,FALSE,TRUE,18,4,Domestic Abuse,Completed Highschool,TRUE
373,18,Male,FALSE,TRUE,FALSE,2007-01-01,82,2,FALSE,TRUE,7,3,Domestic Abuse,Completed Highschool,FALSE
374,22,Male,FALSE,FALSE,TRUE,2001-01-01,8,37,TRUE,FALSE,72,4,Domestic Abuse,Incomplete Highschool,FALSE
375,31,Male,FALSE,FALSE,TRUE,2021-01-01,22,260,TRUE,TRUE,65,2,Veteran,Completed College,FALSE
376,73,Male,FALSE,FALSE,TRUE,2011-01-01,49,62,FALSE,FALSE,13,4,Foster System,Incomplete Highschool,FALSE
377,24,Female,FALSE,FALSE,FALSE,2021-01-01,49,137,TRUE,TRUE,57,5,Disability,Incomplete Highschool,FALSE
378,55,Male,FALSE,FALSE,TRUE,2008-01-01,26,423,FALSE,TRUE,43,1,Disability,Incomplete Highschool,FALSE
379,54,Male,FALSE,TRUE,FALSE,2009-01-01,42,338,FALSE,FALSE,81,2,Domestic Abuse,Incomplete Highschool,FALSE
380,23,Male,FALSE,TRUE,FALSE,2017-01-01,81,476,FALSE,FALSE,98,3,Foster System,Incomplete Highschool,TRUE
381,32,Female,FALSE,FALSE,TRUE,2006-01-01,64,286,FALSE,TRUE,60,5,Foster System,Incomplete Highschool,FALSE
382,38,Male,FALSE,TRUE,TRUE,2011-01-01,6,216,FALSE,FALSE,96,1,Veteran,Incomplete Highschool,TRUE
383,25,Male,TRUE,FALSE,TRUE,2000-01-01,5,405,FALSE,FALSE,90,1,Disability,Incomplete Highschool,TRUE
384,71,Male,FALSE,FALSE,FALSE,2013-01-01,16,499,FALSE,FALSE,30,5,Disability,Incomplete Highschool,FALSE
385,59,Female,FALSE,FALSE,FALSE,2004-01-01,63,443,FALSE,TRUE,99,5,Foster System,Completed College,FALSE
386,37,Female,FALSE,FALSE,TRUE,2012-01-01,97,332,TRUE,FALSE,27,5,Foster System,Incomplete Highschool,FALSE
387,67,Female,TRUE,TRUE,TRUE,2014-01-01,42,131,FALSE,TRUE,88,3,Domestic Abuse,Some College,FALSE
388,29,Nonbinary,FALSE,FALSE,FALSE,2003-01-01,47,175,TRUE,TRUE,15,5,Domestic Abuse,Incomplete Highschool,FALSE
389,18,Female,FALSE,TRUE,FALSE,2002-01-01,92,177,FALSE,FALSE,8,4,Foster System,Incomplete Highschool,FALSE
390,25,Male,FALSE,TRUE,FALSE,2015-01-01,26,119,TRUE,FALSE,21,1,Domestic Abuse,Incomplete Highschool,FALSE
391,43,Male,FALSE,FALSE,TRUE,2021-01-01,99,257,FALSE,TRUE,49,1,Disability,Completed Highschool,TRUE
392,37,Nonbinary,FALSE,TRUE,TRUE,2003-01-01,5,31,FALSE,TRUE,13,2,Domestic Abuse,Incomplete Highschool,TRUE
393,66,Male,FALSE,FALSE,TRUE,2000-01-01,59,210,FALSE,FALSE,42,1,Veteran,Incomplete Highschool,FALSE
394,52,Male,FALSE,FALSE,TRUE,2013-01-01,46,29,FALSE,TRUE,94,2,Domestic Abuse,Incomplete Highschool,FALSE
395,72,Female,FALSE,FALSE,TRUE,2021-01-01,34,241,FALSE,FALSE,72,4,Veteran,Some College,FALSE
396,31,Female,FALSE,TRUE,TRUE,2003-01-01,29,487,FALSE,FALSE,55,4,Disability,Incomplete Highschool,TRUE
397,30,Female,FALSE,FALSE,TRUE,2006-01-01,56,235,FALSE,TRUE,22,5,Veteran,Completed Highschool,FALSE
398,24,Male,FALSE,FALSE,TRUE,2013-01-01,30,201,FALSE,FALSE,38,2,Foster System,Incomplete Highschool,FALSE
399,75,Female,FALSE,TRUE,TRUE,2000-01-01,1,179,FALSE,TRUE,42,4,Domestic Abuse,Incomplete Highschool,FALSE
400,22,Male,TRUE,TRUE,TRUE,2007-01-01,67,156,TRUE,FALSE,33,4,Veteran,Completed Highschool,TRUE
401,32,Male,FALSE,TRUE,TRUE,2013-01-01,99,221,FALSE,FALSE,12,4,Disability,Incomplete Highschool,TRUE
402,51,Female,FALSE,TRUE,FALSE,2006-01-01,60,82,TRUE,FALSE,17,1,Disability,Incomplete Highschool,TRUE
403,59,Male,TRUE,FALSE,TRUE,2012-01-01,21,280,TRUE,FALSE,95,1,Foster System,Incomplete Highschool,TRUE
404,21,Male,TRUE,TRUE,TRUE,2004-01-01,100,326,FALSE,FALSE,58,5,Foster System,Incomplete Highschool,TRUE
405,30,Female,FALSE,FALSE,FALSE,2010-01-01,3,426,FALSE,TRUE,59,3,Veteran,Incomplete Highschool,FALSE
406,50,Female,FALSE,FALSE,TRUE,2003-01-01,89,238,TRUE,FALSE,34,3,Veteran,Incomplete Highschool,FALSE
407,45,Female,FALSE,TRUE,TRUE,2005-01-01,94,105,FALSE,TRUE,32,3,Veteran,Incomplete Highschool,TRUE
408,59,Male,FALSE,FALSE,FALSE,2005-01-01,66,27,FALSE,TRUE,46,4,Veteran,Incomplete Highschool,FALSE
409,53,Female,FALSE,FALSE,TRUE,2014-01-01,72,453,FALSE,TRUE,89,4,Veteran,Incomplete Highschool,FALSE
410,50,Female,FALSE,FALSE,FALSE,2008-01-01,33,227,FALSE,FALSE,48,3,Veteran,Incomplete Highschool,FALSE
